2024/3/21 11:35,53.7,19.1,66.38,56.2,18.5,65.3,416.91
2024/3/21 11:37,53.9,19.2,66.56,75.5,18.4,65.12,416.35
2024/3/21 11:38,53.4,19.5,67.1,73.3,18.1,64.58,415.85
2024/3/21 11:39,52.7,19.7,67.46,73.5,17.6,63.68,415.23
2024/3/21 11:40,52.1,19.9,67.82,74.8,17.1,62.78,414.87
2024/3/21 11:41,51.7,20,68,75.3,16.7,62.06,414.19
2024/3/21 11:42,51.5,20.1,68.18,76.5,16.3,61.34,413.55
2024/3/21 11:43,51.4,20.1,68.18,77.9,16,60.8,412.87
2024/3/21 11:45,51.3,20.2,68.36,79.1,15.8,60.44,412.36
2024/3/21 11:46,51.3,20.2,68.36,79.8,15.7,60.26,411.66
2024/3/21 11:47,51.2,20.3,68.54,80.5,15.6,60.08,411.15
2024/3/21 11:48,51.2,20.2,68.36,81.6,15.5,59.9,410.75
2024/3/21 11:49,51.3,20.2,68.36,82.3,15.4,59.72,410.15
2024/3/21 11:50,51.4,20.2,68.36,82.8,15.4,59.72,409.56
2024/3/21 11:51,51.3,20.2,68.36,83,15.3,59.54,409.08
2024/3/21 11:53,51.5,20.2,68.36,84.2,15.3,59.54,408.38
2024/3/21 11:54,51.6,20.2,68.36,84,15.2,59.36,407.88
2024/3/21 11:55,51.5,20.2,68.36,83.8,15.2,59.36,407.29
2024/3/21 11:56,51.5,20.1,68.18,83.5,15.3,59.54,406.62
2024/3/21 11:57,51.6,20.2,68.36,84.1,15.3,59.54,406.13
2024/3/21 11:58,51.5,20.1,68.18,83.8,15.3,59.54,405.58
2024/3/21 11:59,51.4,20.1,68.18,84.2,15.2,59.36,405.13
2024/3/21 12:00,51.5,20.1,68.18,84.1,15.3,59.54,404.54
2024/3/21 12:02,51.5,20.1,68.18,84.3,15.2,59.36,403.99
2024/3/21 12:03,51.4,20.1,68.18,84.3,15.2,59.36,403.4
2024/3/21 12:04,51.4,20.1,68.18,84.5,15.2,59.36,403.06
2024/3/21 12:05,51.7,20.1,68.18,84.6,15.2,59.36,402.49
2024/3/21 12:06,51.8,20,68,84.9,15.2,59.36,402.06
2024/3/21 12:07,51.9,20,68,85.4,15.2,59.36,401.44
2024/3/21 12:09,51.9,20.1,68.18,85.1,15.2,59.36,401.08
2024/3/21 12:10,51.8,20,68,85.3,15.2,59.36,400.58
2024/3/21 12:11,51.9,20.1,68.18,85.5,15.2,59.36,400.1
2024/3/21 12:12,52,20,68,85,15.2,59.36,399.63
2024/3/21 12:13,52.1,20,68,84.9,15.2,59.36,399.13
2024/3/21 12:14,52.1,20,68,85,15.2,59.36,398.79
2024/3/21 12:15,52,20,68,84.7,15.2,59.36,398.2
2024/3/21 12:17,52,20,68,84.3,15.2,59.36,397.8
2024/3/21 12:18,52.2,20,68,84.2,15.2,59.36,397.26
2024/3/21 12:19,52.1,20,68,84.4,15.2,59.36,396.68
2024/3/21 12:20,52.3,20,68,84.2,15.2,59.36,396.35
2024/3/21 12:21,52.2,20,68,84.2,15.3,59.54,395.75
2024/3/21 12:22,52.3,19.9,67.82,84.8,15.2,59.36,395.42
2024/3/21 12:23,52.4,20,68,85.1,15.2,59.36,394.88
2024/3/21 12:25,52.5,20,68,85.2,15.2,59.36,394.49
2024/3/21 12:26,52.6,20,68,85.6,15.2,59.36,393.95
2024/3/21 12:27,52.7,20,68,85.5,15.2,59.36,393.48
2024/3/21 12:28,52.6,20,68,85.5,15.2,59.36,392.96
2024/3/21 12:29,52.6,20,68,85.5,15.2,59.36,392.41
2024/3/21 12:30,52.5,20,68,85.8,15.2,59.36,391.99
2024/3/21 12:31,52.8,19.9,67.82,86,15.2,59.36,391.49
2024/3/21 12:33,52.8,20,68,85.1,15.2,59.36,391.01
2024/3/21 12:34,52.7,20,68,85.2,15.3,59.54,390.44
2024/3/21 12:35,52.8,20,68,85.6,15.3,59.54,389.43
2024/3/21 12:36,52.8,19.9,67.82,86.2,15.2,59.36,389.18
2024/3/21 12:37,52.9,20,68,85.9,15.2,59.36,388.71
2024/3/21 12:38,52.9,20,68,86.2,15.3,59.54,388.13
2024/3/21 12:39,52.9,20,68,86.1,15.3,59.54,387.47
2024/3/21 12:41,53,20,68,86.2,15.3,59.54,387
2024/3/21 12:42,53.1,19.9,67.82,86.3,15.3,59.54,386.32
2024/3/21 12:43,53.1,20,68,85.7,15.3,59.54,385.98
2024/3/21 12:44,53.1,19.9,67.82,85.9,15.3,59.54,385.4
2024/3/21 12:45,53.3,19.9,67.82,86.5,15.3,59.54,385.03
2024/3/21 12:46,53,20,68,86,15.3,59.54,384.63
2024/3/21 12:47,53.2,19.9,67.82,86.1,15.3,59.54,384.16
2024/3/21 12:49,53.1,20,68,86,15.3,59.54,383.7
2024/3/21 12:50,53.2,19.9,67.82,85.8,15.3,59.54,383.28
2024/3/21 12:51,53.3,19.9,67.82,85.4,15.3,59.54,382.73
2024/3/21 12:52,53.2,19.9,67.82,85.4,15.3,59.54,382.27
2024/3/21 12:53,53.1,19.9,67.82,85.3,15.3,59.54,381.53
2024/3/21 12:54,53.1,19.9,67.82,85.1,15.3,59.54,381.06
2024/3/21 12:56,53.3,19.9,67.82,85.3,15.4,59.72,380.72
2024/3/21 12:57,53.3,19.9,67.82,85.2,15.3,59.54,380.16
2024/3/21 12:59,53.1,19.9,67.82,85.2,15.4,59.72,379.14
2024/3/21 13:00,53.4,19.9,67.82,85.4,15.4,59.72,378.82
2024/3/21 13:01,53.3,19.9,67.82,85.7,15.4,59.72,378.4
2024/3/21 13:02,53.4,19.9,67.82,85.8,15.4,59.72,377.83
2024/3/21 13:03,53.5,19.9,67.82,85.9,15.4,59.72,377.29
2024/3/21 13:05,53.4,19.9,67.82,86,15.4,59.72,376.82
2024/3/21 13:06,53.4,19.9,67.82,85.9,15.4,59.72,376.31
2024/3/21 13:07,53.5,19.9,67.82,85.6,15.4,59.72,375.98
2024/3/21 13:08,53.5,20,68,86,15.4,59.72,375.45
2024/3/21 13:09,53.5,20,68,86,15.4,59.72,375.03
2024/3/21 13:10,53.7,20,68,85.7,15.4,59.72,374.56
2024/3/21 13:11,53.4,19.9,67.82,85.6,15.4,59.72,374.06
2024/3/21 13:13,53.4,19.9,67.82,85.3,15.4,59.72,373.48
2024/3/21 13:14,53.6,19.9,67.82,85.2,15.4,59.72,373.13
2024/3/21 13:15,53.7,19.9,67.82,85.5,15.4,59.72,372.63
2024/3/21 13:16,53.7,19.9,67.82,85.7,15.4,59.72,372.21
2024/3/21 13:17,53.8,19.9,67.82,85.5,15.4,59.72,371.67
2024/3/21 13:18,53.6,19.9,67.82,85.3,15.4,59.72,371.25
2024/3/21 13:20,53.6,19.9,67.82,85,15.5,59.9,370.88
2024/3/21 13:21,53.7,19.9,67.82,85.5,15.5,59.9,370.37
2024/3/21 13:22,53.7,19.9,67.82,85.5,15.5,59.9,369.85
2024/3/21 13:23,53.6,20,68,85.1,15.5,59.9,369.43
2024/3/21 13:24,53.5,20,68,85.4,15.5,59.9,368.97
2024/3/21 13:25,53.6,20,68,85.5,15.5,59.9,368.51
2024/3/21 13:26,53.6,20,68,85.5,15.5,59.9,367.97
2024/3/21 13:28,53.7,20,68,85.2,15.5,59.9,367.55
2024/3/21 13:29,53.9,20,68,85.5,15.5,59.9,367.01
2024/3/21 13:30,53.8,20,68,85.8,15.5,59.9,366.74
2024/3/21 13:31,54,20,68,85.9,15.5,59.9,366.26
2024/3/21 13:32,53.9,20,68,85.7,15.5,59.9,365.75
2024/3/21 13:33,54,20,68,85.5,15.5,59.9,365.25
2024/3/21 13:34,53.9,20,68,85.2,15.5,59.9,364.86
2024/3/21 13:36,54,20,68,85.4,15.5,59.9,364.52
2024/3/21 13:37,54.1,20,68,85.2,15.5,59.9,363.35
2024/3/21 13:38,54,20,68,85.3,15.5,59.9,362.69
2024/3/21 13:39,54,20,68,85.1,15.6,60.08,362.33
2024/3/21 13:40,53.7,20,68,85,15.5,59.9,361.85
2024/3/21 13:41,53.9,20,68,84.9,15.5,59.9,361.41
2024/3/21 13:43,53.9,19.9,67.82,85.2,15.5,59.9,361.04
2024/3/21 13:44,54.2,20,68,85.2,15.5,59.9,360.59
2024/3/21 13:45,54.2,20,68,85.4,15.6,60.08,360.08
2024/3/21 13:46,54.3,20,68,85.6,15.6,60.08,359.71
2024/3/21 13:47,54.3,20,68,85.4,15.6,60.08,359.49
2024/3/21 13:48,54.3,20,68,85.4,15.6,60.08,358.79
2024/3/21 13:49,54.3,20,68,85.5,15.6,60.08,358.45
2024/3/21 13:50,54.4,20,68,85.3,15.6,60.08,357.95
2024/3/21 13:52,54.5,20,68,85.6,15.6,60.08,357.64
2024/3/21 13:53,54.5,20,68,85.7,15.6,60.08,357.07
2024/3/21 13:54,54.6,20,68,85.5,15.7,60.26,356.63
2024/3/21 13:55,54.5,20,68,85.6,15.7,60.26,356.25
2024/3/21 13:56,54.5,20,68,85.5,15.7,60.26,356.03
2024/3/21 13:57,54.4,20.1,68.18,85.4,15.7,60.26,355.59
2024/3/21 13:58,54.5,20,68,85.5,15.7,60.26,355
2024/3/21 14:00,54.6,20,68,85.5,15.7,60.26,354.55
2024/3/21 14:01,54.6,20,68,85.3,15.7,60.26,354.12
2024/3/21 14:02,54.7,20,68,85.2,15.8,60.44,353.41
2024/3/21 14:03,54.8,20,68,85.1,15.8,60.44,353.11
2024/3/21 14:04,54.8,20,68,84.9,15.8,60.44,352.9
2024/3/21 14:05,54.8,20.1,68.18,84.9,15.8,60.44,352.07
2024/3/21 14:06,54.8,20.1,68.18,84.8,15.8,60.44,351.23
2024/3/21 14:08,54.8,20.1,68.18,84.6,15.8,60.44,350.96
2024/3/21 14:09,54.9,20.1,68.18,84.8,15.8,60.44,350.39
2024/3/21 14:10,54.9,20.1,68.18,84.7,15.8,60.44,349.98
2024/3/21 14:11,54.9,20.1,68.18,84.6,15.8,60.44,349.3
2024/3/21 14:12,55,20.1,68.18,84.4,15.8,60.44,348.36
2024/3/21 14:13,54.9,20.1,68.18,84.4,15.8,60.44,347.74
2024/3/21 14:14,55,20.1,68.18,84.4,15.9,60.62,347.42
2024/3/21 14:16,55,20.1,68.18,84.5,15.9,60.62,347.05
2024/3/21 14:17,55,20.1,68.18,84.3,15.9,60.62,346.6
2024/3/21 14:18,55,20.1,68.18,84.1,15.9,60.62,346.33
2024/3/21 14:19,55,20.1,68.18,84,15.9,60.62,346.01
2024/3/21 14:20,55,20.1,68.18,84,15.9,60.62,345.57
2024/3/21 14:21,55.1,20.1,68.18,83.9,15.9,60.62,345.19
2024/3/21 14:22,55,20.1,68.18,83.7,15.9,60.62,344.71
2024/3/21 14:23,55.1,20.1,68.18,83.7,15.9,60.62,344.26
2024/3/21 14:25,55.2,20.1,68.18,83.5,15.9,60.62,343.86
2024/3/21 14:26,55.1,20.1,68.18,83.3,15.9,60.62,343.66
2024/3/21 14:27,55.1,20.1,68.18,83,15.9,60.62,343.32
2024/3/21 14:28,55.2,20.1,68.18,82.9,15.9,60.62,342.89
2024/3/21 14:29,55.1,20,68,82.6,15.9,60.62,342.49
2024/3/21 14:30,55.2,20,68,82.5,15.9,60.62,342.1
2024/3/21 14:31,55.2,20,68,82.1,16,60.8,341.89
2024/3/21 14:33,55.3,20,68,82.1,16,60.8,341.41
2024/3/21 14:34,55.3,20,68,81.7,16,60.8,340.96
2024/3/21 14:35,55.5,20,68,81.7,16,60.8,340.58
2024/3/21 14:36,55.4,20,68,81.4,16,60.8,340.29
2024/3/21 14:37,55.3,20.1,68.18,81.1,16.1,60.98,339.84
2024/3/21 14:38,55.5,20,68,80.9,16.1,60.98,339.58
2024/3/21 14:39,55.4,20,68,80.7,16.1,60.98,339.25
2024/3/21 14:41,55.3,20,68,80.7,16.1,60.98,338.82
2024/3/21 14:42,55.4,20,68,80.3,16.1,60.98,338.37
2024/3/21 14:43,55.5,20,68,80,16.1,60.98,338.24
2024/3/21 14:44,55.5,20,68,79.2,16.1,60.98,337.65
2024/3/21 14:45,55.4,20,68,79.4,16.1,60.98,337.49
2024/3/21 14:46,55.6,20.1,68.18,78.8,16.1,60.98,337.16
2024/3/21 14:48,55.4,20.1,68.18,79.1,16.2,61.16,336.89
2024/3/21 14:49,55.3,20.1,68.18,79,16.2,61.16,336.54
2024/3/21 14:50,55.5,20,68,78.6,16.2,61.16,336.12
2024/3/21 14:51,55.5,20,68,78.4,16.2,61.16,335.8
2024/3/21 14:52,55.5,20.1,68.18,77.9,16.2,61.16,335.35
2024/3/21 14:54,55.5,20.1,68.18,77.7,16.3,61.34,334.68
2024/3/21 14:55,55.3,20.2,68.36,77.4,16.3,61.34,334.49
2024/3/21 14:57,55.3,20.1,68.18,77.1,16.3,61.34,334.07
2024/3/21 14:58,55.3,20.1,68.18,76.7,16.3,61.34,332.99
2024/3/21 14:59,55.4,20.1,68.18,76.9,16.3,61.34,332.74
2024/3/21 15:00,55.3,20.2,68.36,76.5,16.3,61.34,332.35
2024/3/21 15:01,55.3,20.1,68.18,76.4,16.3,61.34,331.97
2024/3/21 15:02,55.2,20.2,68.36,76.2,16.4,61.52,331.72
2024/3/21 15:04,55.2,20.2,68.36,75.9,16.4,61.52,331.43
2024/3/21 15:05,55.3,20.2,68.36,75.3,16.4,61.52,331.1
2024/3/21 15:06,55.4,20.1,68.18,75.5,16.4,61.52,330.74
2024/3/21 15:07,55.2,20.1,68.18,75.4,16.4,61.52,330.51
2024/3/21 15:08,55.3,20.1,68.18,75,16.5,61.7,330.08
2024/3/21 15:09,55.2,20.1,68.18,74.8,16.5,61.7,329.72
2024/3/21 15:11,55.4,20.1,68.18,74.5,16.5,61.7,329.55
2024/3/21 15:12,55.2,20.1,68.18,74.1,16.5,61.7,329.21
2024/3/21 15:13,55.5,20.1,68.18,73.9,16.5,61.7,328.81
2024/3/21 15:14,55.5,20.1,68.18,73.9,16.5,61.7,328.57
2024/3/21 15:15,55.4,20.1,68.18,73.7,16.5,61.7,328.31
2024/3/21 15:16,55.6,20.1,68.18,73.6,16.5,61.7,327.93
2024/3/21 15:17,55.5,20.1,68.18,73.7,16.6,61.88,327.64
2024/3/21 15:18,55.5,20.1,68.18,73.4,16.6,61.88,326.74
2024/3/21 15:20,55.5,20.1,68.18,73.3,16.6,61.88,326.57
2024/3/21 15:21,55.5,20.1,68.18,73.3,16.6,61.88,326.26
2024/3/21 15:22,55.6,20.1,68.18,73,16.6,61.88,325.96
2024/3/21 15:23,55.5,20.1,68.18,72.9,16.7,62.06,325.6
2024/3/21 15:24,55.7,20.1,68.18,72.7,16.7,62.06,325.29
2024/3/21 15:25,55.5,20.1,68.18,72.4,16.7,62.06,324.91
2024/3/21 15:26,55.7,20.1,68.18,72.3,16.7,62.06,322.57
2024/3/21 15:28,55.8,20.1,68.18,72.1,16.7,62.06,322.46
2024/3/21 15:29,55.9,20.1,68.18,72,16.7,62.06,322.23
2024/3/21 15:30,55.7,20.1,68.18,72,16.8,62.24,322.01
2024/3/21 15:31,55.8,20.1,68.18,71.9,16.8,62.24,321.71
2024/3/21 15:32,56,20.1,68.18,71.9,16.8,62.24,321.42
2024/3/21 15:33,55.9,20,68,71.7,16.8,62.24,321.19
2024/3/21 15:34,56.1,20,68,71.5,16.8,62.24,320.81
2024/3/21 15:36,56.2,20,68,71.5,16.8,62.24,320.58
2024/3/21 15:37,56.1,20,68,71.4,16.9,62.42,320.39
2024/3/21 15:38,56.2,20,68,71.2,16.9,62.42,320.1
2024/3/21 15:39,56.2,20,68,71.1,16.9,62.42,319.7
2024/3/21 15:40,56.2,20,68,71.1,16.9,62.42,319.56
2024/3/21 15:41,56.1,20,68,71,16.9,62.42,319.23
2024/3/21 15:42,56.2,20,68,70.8,17,62.6,318.96
2024/3/21 15:44,56.2,20,68,70.7,17,62.6,318.68
2024/3/21 15:45,56.1,20,68,70.7,17,62.6,318.35
2024/3/21 15:46,56.2,20,68,70.6,17,62.6,318.31
2024/3/21 15:47,56.3,20,68,70.6,17.1,62.78,318
2024/3/21 15:48,56.4,20,68,70.4,17.1,62.78,317.73
2024/3/21 15:49,56.4,20,68,70.4,17.1,62.78,317.28
2024/3/21 15:51,56.4,20,68,70.4,17.1,62.78,317.11
2024/3/21 15:52,56.6,20,68,70.3,17.1,62.78,316.9
2024/3/21 15:53,56.6,20,68,70.1,17.1,62.78,314.2
2024/3/21 15:54,56.6,20,68,69.9,17.2,62.96,314.2
2024/3/21 15:55,56.7,20,68,70,17.2,62.96,314.02
2024/3/21 15:56,56.8,20,68,69.8,17.2,62.96,313.76
2024/3/21 15:57,56.8,20,68,69.8,17.2,62.96,313.59
2024/3/21 15:59,56.9,20,68,69.7,17.2,62.96,313.39
2024/3/21 16:00,56.9,20,68,69.7,17.3,63.14,313.11
2024/3/21 16:01,57,20,68,69.5,17.3,63.14,312.82
2024/3/21 16:02,57.1,20,68,69.6,17.3,63.14,312.61
2024/3/21 16:03,57.1,20,68,69.4,17.3,63.14,312.39
2024/3/21 16:04,57.1,20,68,69.4,17.4,63.32,312.13
2024/3/21 16:05,57.2,19.9,67.82,69.4,17.4,63.32,311.87
2024/3/21 16:07,57.3,20,68,69.2,17.4,63.32,308.59
2024/3/21 16:08,57.3,19.9,67.82,69.6,17.4,63.32,308.34
2024/3/21 16:09,57.6,20,68,69.3,17.4,63.32,308.35
2024/3/21 16:10,57.7,20,68,69.2,17.5,63.5,308.15
2024/3/21 16:11,57.7,20,68,69.3,17.5,63.5,307.81
2024/3/21 16:12,57.6,20,68,69.4,17.5,63.5,307.75
2024/3/21 16:13,57.6,20,68,69.4,17.5,63.5,307.32
2024/3/21 16:15,57.5,20,68,69.4,17.5,63.5,307.35
2024/3/21 16:16,57.8,20,68,69.4,17.6,63.68,306.92
2024/3/21 16:17,57.8,20,68,69.4,17.6,63.68,306.67
2024/3/21 16:18,57.6,20,68,69.2,17.6,63.68,306.58
2024/3/21 16:19,57.6,20,68,69.1,17.6,63.68,306.34
2024/3/21 16:20,57.8,19.9,67.82,69.1,17.7,63.86,306.07
2024/3/21 16:21,57.8,19.9,67.82,69,17.7,63.86,305.83
2024/3/21 16:23,57.8,19.9,67.82,68.8,17.8,64.04,305.58
2024/3/21 16:24,57.8,19.9,67.82,68.6,17.8,64.04,305.32
2024/3/21 16:25,57.9,19.9,67.82,68.5,17.8,64.04,305.11
2024/3/21 16:26,58,19.9,67.82,68.4,17.9,64.22,304.98
2024/3/21 16:27,57.9,19.9,67.82,68.3,17.9,64.22,304.68
2024/3/21 16:28,58,19.9,67.82,68.2,17.9,64.22,304.35
2024/3/21 16:29,58.2,19.9,67.82,68.2,17.9,64.22,304.19
2024/3/21 16:31,58,19.9,67.82,68.1,17.9,64.22,304.01
2024/3/21 16:32,58.1,19.9,67.82,67.9,17.9,64.22,303.62
2024/3/21 16:33,58.1,19.9,67.82,68,18,64.4,303.42
2024/3/21 16:34,58.2,19.9,67.82,68.1,17.9,64.22,303.25
2024/3/21 16:35,58.2,19.9,67.82,67.9,18,64.4,302.97
2024/3/21 16:36,58.2,19.9,67.82,67.9,18,64.4,302.69
2024/3/21 16:37,58.3,19.9,67.82,67.9,18,64.4,302.55
2024/3/21 16:39,58.3,19.9,67.82,67.7,18,64.4,302.34
2024/3/21 16:40,58.3,19.9,67.82,67.8,18,64.4,302.17
2024/3/21 16:41,58.3,19.9,67.82,67.8,18,64.4,301.84
2024/3/21 16:42,58.4,19.9,67.82,67.7,18,64.4,301.59
2024/3/21 16:43,58.6,19.9,67.82,67.7,18,64.4,301.36
2024/3/21 16:44,58.7,19.9,67.82,67.8,18.1,64.58,301.19
2024/3/21 16:45,58.8,19.9,67.82,67.7,18,64.4,301.03
2024/3/21 16:47,58.9,19.8,67.64,67.7,18,64.4,300.76
2024/3/21 16:48,58.9,19.8,67.64,67.7,18.1,64.58,300.5
2024/3/21 16:50,58.7,19.8,67.64,67.5,18,64.4,300.09
2024/3/21 16:51,58.8,19.8,67.64,67.4,18.1,64.58,300.03
2024/3/21 16:52,58.7,19.8,67.64,67.4,18,64.4,299.695
2024/3/21 16:54,58.7,19.8,67.64,67.4,18.1,64.58,299.36
2024/3/21 16:55,58.8,19.8,67.64,67.4,18.1,64.58,299.15
2024/3/21 16:56,58.8,19.8,67.64,67.3,18.1,64.58,299.04
2024/3/21 16:57,58.9,19.8,67.64,67.3,18.1,64.58,298.7
